"","Database","AnimalID","TestSite","Mouse.Strain","Genotype","Sex","Age.Months","Stimulus.Length","Date","Day","Condition","Trials","Accuracy.Block.1","Accuracy.Block.2","Accuracy.Block.3","Accuracy.Block.4","Accuracy.Block.5","Omission.Block.1","Omission.Block.2","Omission.Block.3","Omission.Block.4","Omission.Block.5"
"2643","GUE5C3XTG4MF","gw59x102","Site2","3xTG-AD","B6129SF2/J","Female","4","1.5",2015-02-07,NA,1430.7225,50,85,85.95,89.15,87.3,89.8,0,12.5,10,11.25,12
"2644","GUE5C3XTG4MF","gw60x103","Site2","3xTG-AD","B6129SF2/J","Female","4","1.5",2015-01-26,NA,2654.9375,48,88.2,94.55,96.35,97.35,96.65,15,7.5,8.3335,6.25,6.174
"2645","GUE5C3XTG4MF","gw60x104","Site2","3xTG-AD","B6129SF2/J","Female","4","1.5",2015-01-19,NA,1633.5915,50,80,86.1,90.6,91.45,91.85,0,10,11.6665,12.5,14
"2646","LON5C5FAD4MF","lw37f073","Site1","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-20,NA,1969.557,50,89.45,94.4,90.9,93.3,92.65,5,10,8.3335,6.25,5
"2647","LON5C5FAD4MF","lw37f074","Site1","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-28,NA,1873.4175,50,100,90.2,89.45,90.6,91.05,30,25,21.667,20,21
"2648","LON5C5FAD4MF","lw38f076","Site1","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-07,NA,1768.7215,50,89.45,89.45,84.15,84.3,87.7,5,5,5,12.5,11
"2649","LON5C5FAD4MF","lw41f081","Site1","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-10,NA,1794.8155,50,90,95,94.85,96.15,95.85,15,12.5,13.333,11.25,11
"2650","LON5C5FAD4MF","lw41f082","Site1","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-27,NA,2169.4045,50,95,97.2,94.45,95.8,95.6,15,12.5,10,10,10
"2651","LON5C5FAD4MF","lw42f083","Site1","5xFAD","B6SJLF1/J","Female","4","1.5",2014-06-21,NA,1620.186,50,94.45,94.1,94.45,92.85,94.25,15,15,15,16.25,15
"2652","LON5C5FAD4MF","lw42f084","Site1","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-27,NA,2099.7345,50,88.75,84.9,82.3,81.8,84.25,10,20,28.333,30,29
"2653","LON5C5FAD4MF","lw45f089","Site1","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-12,NA,1980.25,50,87.5,94.1,90.45,91.45,91.9,20,15,11.667,12.5,13
"2654","LON5C5FAD4MF","lw45f090","Site1","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-27,NA,2065.7705,50,81.25,91.2,92.6,94.45,92.4,15,12.5,10,10,9
"2655","LON5C5FAD4MF","lw46f091","Site1","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-28,NA,2341.6285,50,75,78.05,71.65,77.2,75.1,0,10,6.6665,7.5,16
"2656","LON5C5FAD4MF","lw46f092","Site1","5xFAD","B6SJLF1/J","Female","4","1.5",2014-06-03,NA,1797.6945,50,88.2,87.45,85.55,83.05,85.6,15,20,18.333,17.5,15
"2657","GUE5C5FAD4MF","gw01f001","Site2","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-14,NA,2489.9375,50,77.8,89.3,85.65,87.7,87.5,10,7.5,8.333,8.75,12
"2658","GUE5C5FAD4MF","gw01f002","Site2","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-16,NA,2189.664,50,100,100,96.2,97,97.5,20,15,13.333,17.5,20
"2659","GUE5C5FAD4MF","gw02f003","Site2","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-10,NA,2135.782,50,88.9,91.25,88.1,87.8,87.2,5,10,13.3335,16.25,18
"2660","GUE5C5FAD4MF","gw03f005","Site2","5xFAD","B6SJLF1/J","Female","4","1.5",2014-07-03,NA,2413.328,50,90,91.2,84.75,84.5,83.45,0,10,10,10,9
"2661","GUE5C5FAD4MF","gw03f006","Site2","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-10,NA,2333.7865,45,90,94.45,94.35,91.65,93.3,0,7.5,10,10,10
"2662","GUE5C5FAD4MF","gw04f007","Site2","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-20,NA,2203.603,50,100,97.35,93.1,92.1,92.7,5,10,11.6665,13.75,12
"2663","GUE5C5FAD4MF","gw04f008","Site2","5xFAD","B6SJLF1/J","Female","4","1.5",2014-06-03,NA,3144.5615,50,73.35,81.55,84.4,87.05,85.5,45,32.5,25,21.25,22
"2664","GUE5C5FAD4MF","gw05f009","Site2","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-18,NA,2182.675,50,79.45,83.5,89.45,92.15,91.15,25,25,21.667,21.25,21
"2665","GUE5C5FAD4MF","gw05f010","Site2","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-08,NA,3213.1865,46,91.65,87.95,80.9,85.15,86.45,35,30,28.3335,22.5,19.143
"2666","GUE5C5FAD4MF","gw06f011","Site2","5xFAD","B6SJLF1/J","Female","4","1.5",2014-05-26,NA,1691.6835,50,88.9,94.75,92.65,94.5,94.3,10,10,11.667,10,12
"2667","GUE5C5FAD4MF","gw06f012","Site2","5xFAD","B6SJLF1/J","Female","4","1.5",2014-06-12,NA,2984.974,49.5,81.25,90.95,93.15,91.4,88.05,20,15,21.6665,30,30.4695
"2668","LON5CAPP4MF","lw185a247","Site1","APP-PS1","C57BL6","Female","4","1.5",2015-09-02,NA,2044.6205,50,70.85,79.65,87.3,87.55,87.8,35,25,20,18.75,19
"2669","LON5CAPP4MF","lw186a248","Site1","APP-PS1","C57BL6","Female","4","1.5",2015-10-13,NA,1518.5775,50,89.45,93.7,87.65,91,87.05,5,20,18.3335,16.25,15
"2670","LON5CAPP4MF","lw189a251","Site1","APP-PS1","C57BL6","Female","4","1.5",2015-09-26,NA,1657.1275,50,92.85,91.45,88.4,88.25,86.35,15,10,15,15,12
"2671","LON5CAPP4MF","lw190a252","Site1","APP-PS1","C57BL6","Female","4","1.5",2015-10-27,NA,1684.269,50,70.2,83.35,86.75,89.75,92.25,35,25,23.3335,25,22
"2672","LON5CAPP4MF","lw193a255","Site1","APP-PS1","C57BL6","Female","4","1.5",2015-10-05,NA,2146.9045,50,100,97.35,96.3,95.6,95.3,30,17.5,20,16.25,17
"2673","LON5CAPP4MF","lw194a256","Site1","APP-PS1","C57BL6","Female","4","1.5",2015-10-27,NA,1828.961,50,61.9,74.55,83.75,82.25,82.55,20,12.5,8.3335,8.75,9
"2674","LON5CAPP4MF","lw198a260","Site1","APP-PS1","C57BL6","Female","4","1.5",2015-10-21,NA,1412.418,50,85,89.7,86.65,87.85,88.3,0,5,10,7.5,6
"2675","LON5CAPP4MF","lw201a263","Site1","APP-PS1","C57BL6","Female","4","1.5",2015-10-21,NA,1600.5455,50,85.4,87.5,88.4,83.6,83.15,30,40,41.6665,38.75,34
"2676","LON5CAPP4MF","lw202a264","Site1","APP-PS1","C57BL6","Female","4","1.5",2015-08-25,NA,1594.132,50,84.5,91.9,91.7,92.55,89.4,35,37.5,36.6665,32.5,32
"2677","LON5CAPP4MF","lw206a268","Site1","APP-PS1","C57BL6","Female","4","1.5",2015-09-09,NA,2163.166,50,80.35,88.1,85.85,86.8,88.6,25,20,20,15,13
"2678","LON5CAPP4MF","lw209a271","Site1","APP-PS1","C57BL6","Female","4","1.5",2015-09-15,NA,2492.461,50,100,100,92.75,88.9,89.05,15,12.5,8.3335,10,9
"2679","LON5CAPP4MF","lw210a272","Site1","APP-PS1","C57BL6","Female","4","1.5",2015-10-27,NA,2837.7615,49.5,58.35,78.25,77.05,72.25,70,25,20,13.3335,15,20.143
"2680","LON5CAPP4MF","lw213a275","Site1","APP-PS1","C57BL6","Female","4","1.5",2015-10-26,NA,1407.566,50,83.75,87.2,90.2,89.65,88.9,35,30,25,23.75,24
"2681","GUE5CAPP4MF","gw108a232","Site2","APP-PS1","C57BL6","Female","4","1.5",2015-09-09,NA,2568.5375,47,90,94.75,94.3,95.6,96.2,15,12.5,15,17.5,19.6365
"2682","GUE5CAPP4MF","gw108a233","Site2","APP-PS1","C57BL6","Female","4","1.5",2015-09-19,NA,1576.5845,50,74.6,85.4,86.55,83,85.35,20,15,25,26.25,24
"2683","GUE5CAPP4MF","gw108a234","Site2","APP-PS1","C57BL6","Female","4","1.5",2015-10-20,NA,2300.917,50,80,84.9,83.65,82.95,83.45,30,32.5,30,28.75,29
"2684","GUE5CAPP4MF","gw108a235","Site2","APP-PS1","C57BL6","Female","4","1.5",2015-10-03,NA,1913.3105,50,68.35,79.45,79.5,76.4,75.5,20,17.5,18.3335,20,22
"2685","GUE5CAPP4MF","gw128a237","Site2","APP-PS1","C57BL6","Female","4","1.5",2015-11-03,NA,1698.093,50,74.1,79.15,87.3,86.85,87.3,25,30,23.333,25,27
"2686","GUE5CAPP4MF","gw129a238","Site2","APP-PS1","C57BL6","Female","4","1.5",2015-09-28,NA,1369.158,50,83.35,90.65,90.9,92,91.45,10,15,18.3335,16.25,15
"2687","GUE5CAPP4MF","gw129a239","Site2","APP-PS1","C57BL6","Female","4","1.5",2015-08-25,NA,2133.827,50,83.9,84.6,88,85.15,80.75,5,2.5,3.3335,7.5,12
"2688","GUE5CAPP4MF","gw130a241","Site2","APP-PS1","C57BL6","Female","4","1.5",2015-09-29,NA,1831.2875,50,93.75,94.25,92.45,91.4,89.15,15,12.5,13.3335,12.5,15
"2689","GUE5CAPP4MF","gw131a242","Site2","APP-PS1","C57BL6","Female","4","1.5",2015-10-15,NA,3600,48.5,78.75,78.7,83.4,85.25,84.6,10,7.5,10,13.75,12.479
"2690","GUE5CAPP4MF","gw131a243","Site2","APP-PS1","C57BL6","Female","4","1.5",2015-10-08,NA,1827.1835,50,76.2,76.7,79.5,80.9,82.55,20,17.5,20,16.25,15
"2691","GUE5CAPP4MF","gw132a244","Site2","APP-PS1","C57BL6","Female","4","1.5",2015-09-30,NA,3021.7345,46,100,96.45,95.45,96.75,93.05,50,40,36.667,38.75,42.381
"2692","GUE5CAPP4MF","gw133a246","Site2","APP-PS1","C57BL6","Female","4","1.5",2015-09-24,NA,1414.7135,50,83.35,89.5,87.7,89.55,89.65,10,5,5,3.75,3
"2693","LON5C3XTG4MM","lt03x009","Site1","3xTG-AD","3xTG-AD","Male","4","1.5",2014-05-14,NA,3159.1905,47,92.85,86.9,89.2,90.3,90.45,30,22.5,21.667,22.5,22.5
"2694","LON5C3XTG4MM","lt03x010","Site1","3xTG-AD","3xTG-AD","Male","4","1.5",2014-04-26,NA,2146.2585,50,77.1,77.3,82.65,86.5,86.9,15,22.5,21.667,16.25,16
"2695","LON5C3XTG4MM","lt04x011","Site1","3xTG-AD","3xTG-AD","Male","4","1.5",2014-05-14,NA,1551.935,50,88.9,94.1,94.25,92.9,93.3,20,15,13.333,12.5,11
"2696","LON5C3XTG4MM","lt04x012","Site1","3xTG-AD","3xTG-AD","Male","4","1.5",2014-04-14,NA,1556.5435,50,85.7,93.75,96.15,96.9,97.45,35,22.5,18.333,18.75,19
"2697","LON5C3XTG4MM","lt07x013","Site1","3xTG-AD","3xTG-AD","Male","4","1.5",2014-05-21,NA,1410.0805,50,75,77.3,83.75,82.5,85.95,20,12.5,8.3335,7.5,8
"2698","LON5C3XTG4MM","lt07x014","Site1","3xTG-AD","3xTG-AD","Male","4","1.5",2014-05-18,NA,1338.975,50,100,97.35,94.05,94,92.7,25,22.5,18.333,15,13
"2699","LON5C3XTG4MM","lt08x015","Site1","3xTG-AD","3xTG-AD","Male","4","1.5",2014-04-26,NA,1209.345,50,87.3,79.95,81.45,82.65,82.75,20,25,18.333,20,18
"2700","LON5C3XTG4MM","lt08x016","Site1","3xTG-AD","3xTG-AD","Male","4","1.5",2014-04-12,NA,1471.636,50,85.7,85.7,87.5,89.05,86.35,30,22.5,15,13.75,16
"2701","LON5C3XTG4MM","lt11x021","Site1","3xTG-AD","3xTG-AD","Male","4","1.5",2014-04-23,NA,1089.376,50,100,92.1,92.75,93.3,94.6,10,5,8.3335,6.25,7
"2702","LON5C3XTG4MM","lt11x022","Site1","3xTG-AD","3xTG-AD","Male","4","1.5",2014-06-04,NA,1472.15,50,88.2,80.35,85.4,88.35,83.8,15,10,8.3335,12.5,16
"2703","LON5C3XTG4MM","lt12x023","Site1","3xTG-AD","3xTG-AD","Male","4","1.5",2014-05-12,NA,1351.7185,50,89.45,94.55,92.85,92.05,90.45,5,7.5,6.6665,6.25,6
"2704","LON5C3XTG4MM","lt12x024","Site1","3xTG-AD","3xTG-AD","Male","4","1.5",2014-04-08,NA,1649.813,50,86.6,83.75,88.85,90.45,91.05,25,22.5,25,21.25,22
"2705","GUE5C3XTG4MM","gt07x013","Site2","3xTG-AD","3xTG-AD","Male","4","1.5",2014-04-28,NA,2203.7725,50,92.85,96.45,97.9,95.3,93.8,30,32.5,26.6665,21.25,20
"2706","GUE5C3XTG4MM","gt08x014","Site2","3xTG-AD","3xTG-AD","Male","4","1.5",2014-04-07,NA,1361.0535,50,87.5,88.5,88.6,88.95,90.1,15,12.5,11.6665,8.75,8
"2707","GUE5C3XTG4MM","gt09x015","Site2","3xTG-AD","3xTG-AD","Male","4","1.5",2014-04-28,NA,1159.8005,50,91.65,96.45,86.75,89.1,91.4,30,22.5,20,17.5,19
"2708","GUE5C3XTG4MM","gt10x016","Site2","3xTG-AD","3xTG-AD","Male","4","1.5",2014-05-31,NA,1588.211,50,91.65,93.35,93.55,88.8,89.4,30,20,20,22.5,24
"2709","GUE5C3XTG4MM","gt10x017","Site2","3xTG-AD","3xTG-AD","Male","4","1.5",2014-04-16,NA,1010.358,50,80,76.2,73,72.6,72.65,0,7.5,8.3335,8.75,12
"2710","GUE5C3XTG10MM","gt11x018","Site2","3xTG-AD","3xTG-AD","Male","4","1.5",2014-04-16,NA,1273.893,50,95,92.1,87.5,87.6,85.25,5,5,6.667,8.75,11
"2711","GUE5C3XTG4MM","gt12x019","Site2","3xTG-AD","3xTG-AD","Male","4","1.5",2014-05-08,NA,1761.273,50,91.65,90.95,94.25,94.25,92.2,30,15,13.333,12.5,10
"2712","GUE5C3XTG4MM","gt13x020","Site2","3xTG-AD","3xTG-AD","Male","4","1.5",2014-04-10,NA,2422.797,50,85.7,85.7,87.25,90.75,88.9,30,30,21.6665,18.75,19
"2713","GUE5C3XTG4MM","gt14x021","Site2","3xTG-AD","3xTG-AD","Male","4","1.5",2014-04-20,NA,1001.1145,50,100,97.5,93.2,93.5,91.75,5,2.5,1.6665,3.75,3
"2714","GUE5C3XTG4MM","gt15x022","Site2","3xTG-AD","3xTG-AD","Male","4","1.5",2014-04-26,NA,1200.8765,50,100,93.8,94.4,92.65,91.5,20,17.5,13.333,12.5,17
"2715","GUE5C3XTG4MM","gt16x023","Site2","3xTG-AD","3xTG-AD","Male","4","1.5",2014-04-17,NA,1131.2685,50,94.45,94.25,95.7,95.15,94.8,20,12.5,23.333,21.25,23
"2716","LON5C5FAD4MM","lt27f053","Site1","5xFAD","5xFAD","Male","4","1.5",2014-07-12,NA,1542.369,50,84.45,81.25,82.8,81.15,80.65,5,10,15,15,17
"2717","LON5C5FAD4MM","lt27f054","Site1","5xFAD","5xFAD","Male","4","1.5",2014-05-28,NA,1419.544,50,87.3,91.45,94.35,95.8,96.65,20,10,10,10,11
"2718","LON5C5FAD4MM","lt28f055","Site1","5xFAD","5xFAD","Male","4","1.5",2014-05-31,NA,3299.357,50,81.25,79.4,79.65,75.15,75.4,20,15,10,10,11
"2719","LON5C5FAD4MM","lt28f056","Site1","5xFAD","5xFAD","Male","4","1.5",2014-05-15,NA,1579.6315,50,89.45,89,88.45,86.95,88.75,5,7.5,13.3335,13.75,11
"2720","LON5C5FAD4MM","lt31f061","Site1","5xFAD","5xFAD","Male","4","1.5",2014-06-26,NA,1434.506,50,68.75,78.7,84.95,85.7,85.1,40,27.5,20,21.25,19
"2721","LON5C5FAD4MM","lt31f062","Site1","5xFAD","5xFAD","Male","4","1.5",2014-07-01,NA,3264.5555,48,94.45,86.65,82.7,85.05,87.1,15,7.5,13.333,16.25,18.8695
"2722","LON5C5FAD4MM","lt32f063","Site1","5xFAD","5xFAD","Male","4","1.5",2014-05-29,NA,1496.5065,50,78.9,88.85,92.15,91.3,91.9,5,10,15,13.75,14
"2723","LON5C5FAD4MM","lt32f064","Site1","5xFAD","5xFAD","Male","4","1.5",2014-05-20,NA,2246.289,50,77.8,72.85,71.1,73.75,71.9,25,27.5,26.6665,25,26
"2724","LON5C5FAD4MM","lt35f069","Site1","5xFAD","5xFAD","Male","4","1.5",2014-05-28,NA,1371.261,50,88.9,91.45,94.3,94.4,93.4,10,10,10,8.75,9
"2725","LON5C5FAD4MM","lt35f070","Site1","5xFAD","5xFAD","Male","4","1.5",2014-05-21,NA,2183.842,50,94.45,97.05,98.1,98.55,97.65,30,20,15,16.25,15
"2726","LON5C5FAD4MM","lt36f071","Site1","5xFAD","5xFAD","Male","4","1.5",2014-06-10,NA,2130.0885,50,82.85,83.5,80.3,81.85,84.4,15,25,23.3335,23.75,23
"2727","LON5C5FAD4MM","lt36f072","Site1","5xFAD","5xFAD","Male","4","1.5",2014-05-08,NA,3407.5575,44,79.15,79.95,83.2,82.85,79.5,30,25,20,18.0265,12
"2728","GUE5C5FAD4MM","gt08f013","Site2","5xFAD","5xFAD","Male","4","1.5",2014-04-28,NA,1534.6915,50,100,86.35,84.05,79.55,79.4,45,52.5,48.333,45,42
"2729","GUE5C5FAD4MM","gt08f014","Site2","5xFAD","5xFAD","Male","4","1.5",2014-08-11,NA,1561.471,50,85.7,85.5,79.5,77.9,82,20,25,28.3335,23.75,26
"2730","GUE5C5FAD4MM","gt09f015","Site2","5xFAD","5xFAD","Male","4","1.5",2014-07-26,NA,1924.428,50,67.8,74.35,80.55,82.5,79.8,5,2.5,5,6.25,5
"2731","GUE5C5FAD4MM","gt10f016","Site2","5xFAD","5xFAD","Male","4","1.5",2014-06-05,NA,2124.0745,50,94.45,91.65,87.5,88,88.5,5,5,6.667,7.5,6
"2732","GUE5C5FAD4MM","gt10f017","Site2","5xFAD","5xFAD","Male","4","1.5",2014-05-31,NA,1522.799,50,83.35,83.25,86.65,91.15,90.3,45,32.5,31.667,27.5,26
"2733","GUE5C5FAD4MM","gt11f019","Site2","5xFAD","5xFAD","Male","4","1.5",2014-07-05,NA,2020.4575,50,88.9,88.55,91.75,91.05,89.05,20,15,21.667,18.75,18
"2734","GUE5C5FAD4MM","gt12f020","Site2","5xFAD","5xFAD","Male","4","1.5",2014-05-20,NA,2934.1485,47,92.85,96.9,97.75,93.25,91.4,35,35,30,28.75,27.909
"2735","GUE5C5FAD4MM","gt12f021","Site2","5xFAD","5xFAD","Male","4","1.5",2014-06-07,NA,2905.0065,47.5,88.9,82.7,86.95,89.3,88.85,10,12.5,18.3335,22.5,23.889
"2736","GUE5C5FAD4MM","gt13f022","Site2","5xFAD","5xFAD","Male","4","1.5",2014-05-14,NA,1283.334,50,100,100,98.2,98.7,98.95,10,5,3.3335,3.75,6
"2737","GUE5C5FAD4MM","gt14f023","Site2","5xFAD","5xFAD","Male","4","1.5",2014-06-17,NA,2307.721,50,87.5,91.3,94.4,94.35,94.45,20,12.5,11.6665,11.25,10
"2738","GUE5C5FAD4MM","gt14f024","Site2","5xFAD","5xFAD","Male","4","1.5",2014-05-28,NA,2919.003,50,95,95,92.85,90.35,91.3,10,12.5,10,10,8
"2739","LON5CAPP4MM","lt172a234","Site1","APP-PS1","APPPS1","Male","4","1.5",2015-08-27,NA,1207.3935,50,95,94.7,94.6,95.85,96.75,0,5,6.6665,7.5,7
"2740","LON5CAPP4MM","lt175a237","Site1","APP-PS1","APPPS1","Male","4","1.5",2015-09-09,NA,1569.6855,50,94.45,91.8,89.3,89.55,88.95,10,7.5,6.6665,5,10
"2741","LON5CAPP4MM","lt179a241","Site1","APP-PS1","APPPS1","Male","4","1.5",2015-09-21,NA,1174.1485,50,75,86.1,83.6,83.75,83.7,20,10,8.3335,7.5,8
"2742","LON5CAPP4MM","lt180a242","Site1","APP-PS1","APPPS1","Male","4","1.5",2015-09-02,NA,2108.5695,50,88.2,80.6,83.4,86.2,86.35,15,12.5,10,10,13
"2743","LON5CAPP4MM","lt183a245","Site1","APP-PS1","APPPS1","Male","4","1.5",2015-08-19,NA,1734.873,50,100,93.5,95.95,94.05,92.9,15,20,16.667,15,16
"2744","LON5CAPP4MM","lt184a246","Site1","APP-PS1","APPPS1","Male","4","1.5",2015-09-09,NA,1370.24,50,81.25,88.25,92,94.3,94.2,15,10,10,8.75,13
"2745","LON5CAPP4MM","lt225a287","Site1","APP-PS1","APPPS1","Male","4","1.5",2015-11-23,NA,2546.7715,50,83.35,83.3,89.45,92.1,89.95,45,40,36.6665,36.25,40
"2746","LON5CAPP4MM","lt226a288","Site1","APP-PS1","APPPS1","Male","4","1.5",2015-10-21,NA,1561.0235,50,100,96.65,97.6,95.3,95.2,15,15,20,16.25,15
"2747","LON5CAPP4MM","lt229a291","Site1","APP-PS1","APPPS1","Male","4","1.5",2015-11-17,NA,1150.247,50,95,97.5,98.35,97.45,97.85,5,5,3.3335,5,9
"2748","LON5CAPP4MM","lt230a292","Site1","APP-PS1","APPPS1","Male","4","1.5",2015-11-21,NA,1361.927,50,90,90.9,89.9,89.95,90.85,30,20,18.3335,23.75,24
"2749","GUE5CAPP4MM","gt122a280","Site2","APP-PS1","APPPS1","Male","4","1.5",2015-08-24,NA,1246.946,50,95,89.2,89.1,91.55,88.55,10,7.5,8.3335,11.25,12
"2750","GUE5CAPP4MM","gt122a281","Site2","APP-PS1","APPPS1","Male","4","1.5",2015-09-03,NA,1152.9405,50,76.4,72.95,82.15,86.85,85.35,15,7.5,6.6665,5,5
"2751","GUE5CAPP4MM","gt122a282","Site2","APP-PS1","APPPS1","Male","4","1.5",2015-09-07,NA,1396.8455,50,65,67.8,69.65,74.5,76.95,10,5,6.667,6.25,8
"2752","GUE5CAPP4MM","gt122a283","Site2","APP-PS1","APPPS1","Male","4","1.5",2015-08-27,NA,1459.636,50,90,87.8,92.15,90.1,88.8,5,17.5,15,12.5,11
"2753","GUE5CAPP4MM","gt123a284","Site2","APP-PS1","APPPS1","Male","4","1.5",2015-08-31,NA,1563.724,50,78.9,86.65,87.6,89.1,90,5,5,5,7.5,10
"2754","GUE5CAPP4MM","gt123a285","Site2","APP-PS1","APPPS1","Male","4","1.5",2015-08-25,NA,1085.783,50,100,100,100,100,98.9,10,5,5,6.25,10
"2755","GUE5CAPP4MM","gt123a286","Site2","APP-PS1","APPPS1","Male","4","1.5",2015-09-01,NA,963.36,50,89.45,91.45,91.15,92.1,92.7,5,10,6.6665,5,4
"2756","GUE5CAPP4MM","gt123a287","Site2","APP-PS1","APPPS1","Male","4","1.5",2015-09-19,NA,1227.1285,50,93.75,84.55,82.3,79.65,80.5,15,17.5,13.3335,12.5,12
"2757","GUE5CAPP4MM","gt124a288","Site2","APP-PS1","APPPS1","Male","4","1.5",2015-08-29,NA,2208.9165,50,81.95,76.5,80.5,79.95,77.55,15,15,23.3335,25,29
"2758","GUE5CAPP4MM","gt124a289","Site2","APP-PS1","APPPS1","Male","4","1.5",2015-08-26,NA,2388.8945,50,76.25,86.25,87.5,87.9,87.5,10,7.5,6.667,6.25,10
"2759","GUE5CAPP4MM","gt124a290","Site2","APP-PS1","APPPS1","Male","4","1.5",2015-08-31,NA,1522.788,50,88.9,91.95,91.15,90.05,90.4,10,7.5,6.6665,12.5,18
"2760","GUE5CAPP4MM","gt124a291","Site2","APP-PS1","APPPS1","Male","4","1.5",2015-08-31,NA,1394.434,50,100,94.55,93,92.05,91.15,10,7.5,8.3335,7.5,11
"2761","GUE5CAPP4MM","gt125a292","Site2","APP-PS1","APPPS1","Male","4","1.5",2015-08-29,NA,1624.0845,50,73.35,79.35,83,87.3,89.9,5,2.5,1.6665,1.25,1
"2762","GUE5CAPP4MM","gt125a293","Site2","APP-PS1","APPPS1","Male","4","1.5",2015-08-26,NA,1724.2155,50,100,100,98.1,95.6,92.6,40,25,16.6665,15,16
"2763","GUE5CAPP4MM","gt125a295","Site2","APP-PS1","APPPS1","Male","4","1.5",2015-08-12,NA,2270.276,50,82.65,91.95,89.05,90.65,90.45,15,7.5,11.667,10,8
"2764","LON5C3XTG4MM","lw02x003","Site1","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-04-16,NA,1357.7005,50,100,96.9,92.4,92.85,93.1,15,17.5,11.6665,13.75,13
"2765","LON5C3XTG4MM","lw02x004","Site1","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-05-03,NA,2525.911,50,84.5,83.95,88.85,89.9,91.45,35,37.5,40,38.75,42
"2766","LON5C3XTG4MM","lw05x005","Site1","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-05-03,NA,2606.0665,38,93.75,97.2,96.45,94.3,95,25,17.5,14.872,12.5,20
"2767","LON5C3XTG4MM","lw05x006","Site1","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-04-26,NA,3600,39.5,90,94.75,93.65,92.05,85.7,25,20,23.333,21.875,10.638
"2768","LON5C3XTG4MM","lw09x017","Site1","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-04-21,NA,1116.77,50,85,92.5,95,94.8,94.8,10,7.5,6.6665,6.25,5
"2769","LON5C3XTG4MM","lw09x018","Site1","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-04-29,NA,1623.524,50,100,97.05,98.15,95.95,95.75,20,12.5,10,8.75,10
"2770","LON5C3XTG4MM","lw10x019","Site1","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-04-30,NA,1153.1555,50,93.75,97.2,98.15,98.6,97.75,20,15,11.6665,10,10
"2771","LON5C3XTG4MM","lw10x020","Site1","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-03-27,NA,1162.2075,50,91.65,96.15,95.45,95.45,95.35,35,27.5,25,20,17
"2772","GUE5C3XTG4MM","gw09x013","Site2","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-04-28,NA,1674.1425,50,100,97.05,98.15,98.6,98.8,5,10,6.6665,6.25,11
"2773","GUE5C3XTG4MM","gw09x014","Site2","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-07-10,NA,2149.786,50,81.75,88.3,86.1,75.95,72.9,20,17.5,15,16.25,19
"2774","GUE5C3XTG4MM","gw10x015","Site2","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-04-15,NA,1978.37,50,87.5,90.2,90.9,93.1,89.05,30,25,26.6665,27.5,28
"2775","GUE5C3XTG4MM","gw11x016","Site2","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-04-24,NA,1133.654,50,100,100,100,95.5,95.35,40,22.5,16.6665,15,14
"2776","GUE5C3XTG4MM","gw12x017","Site2","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-05-14,NA,1954.806,50,81.75,85.4,88.45,89.8,89.55,20,12.5,13.3335,13.75,14
"2777","GUE5C3XTG4MM","gw13x018","Site2","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-05-29,NA,2213.1205,50,93.75,93.35,91.2,93.35,93.5,35,25,21.667,22.5,22
"2778","GUE5C3XTG4MM","gw14x019","Site2","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-04-12,NA,1091.3785,50,93.75,87.85,92.15,92.65,92.9,25,20,16.6665,18.75,19
"2779","GUE5C3XTG4MM","gw15x020","Site2","3xTG-AD","B6129SF2/J","Male","4","1.5",2014-04-30,NA,2042.981,50,100,100,96.4,97.2,93.4,10,10,8.333,10,10
