"","Database","AnimalID","TestSite","Mouse.Strain","Genotype","Sex","Age.Months","Stimulus.Length","Date","Day","Max.number.of.trials","Max.schedule.time","Condition","Trials","Accuracy..","Omission..","Premature.Responses...Total","Perseverative.Correct...Total","Reward.Collection.Latency.1","Reward.Collection.Latency.2","Reward.Collection.Latency.3","Reward.Collection.Latency.4","Reward.Collection.Latency.5","Reward.Collection.Latency.6","Reward.Collection.Latency.7","Reward.Collection.Latency.8","Reward.Collection.Latency.9","Reward.Collection.Latenc.10","Reward.Collection.Latency.11","Reward.Collection.Latency.12","Reward.Collection.Latency.13","Reward.Collection.Latency.14","Reward.Collection.Latency.15","Reward.Collection.Latency.16","Reward.Collection.Latency.17","Reward.Collection.Latency.18","Reward.Collection.Latency.19","Reward.Collection.Latency.20","Reward.Collection.Latency.21","Reward.Collection.Latency.22","Reward.Collection.Latency.23","Reward.Collection.Latency.24","Reward.Collection.Latency.25","Reward.Collection.Latency.26","Reward.Collection.Latency.27","Reward.Collection.Latency.28","Reward.Collection.Latency.29","Reward.Collection.Latency.30","Reward.Collection.Latency.31","Reward.Collection.Latency.32","Reward.Collection.Latency.33","Reward.Collection.Latency.34","Reward.Collection.Latency.35","Reward.Collection.Latency.36","Reward.Collection.Latency.37","Reward.Collection.Latency.38","Reward.Collection.Latency.39","Reward.Collection.Latency.40","Reward.Collection.Latency.41","Reward.Collection.Latency.42","Reward.Collection.Latency.43","Reward.Collection.Latency.44","Reward.Collection.Latency.45","Reward.Collection.Latency.46","Reward.Collection.Latency.47","Reward.Collection.Latency.48","Reward.Collection.Latency.49","Reward.Collection.Latency.50","Mean.Reward.Collection.Latency","std.Reward.Collection.Latency","Correct.Response.Latency.1","Correct.Response.Latency.2","Correct.Response.Latency.3","Correct.Response.Latency.4","Correct.Response.Latency.5","Correct.Response.Latency.6","Correct.Response.Latency.7","Correct.Response.Latency.8","Correct.Response.Latency.9","Correct.Response.Latenc.10","Correct.Response.Latency.11","Correct.Response.Latency.12","Correct.Response.Latency.13","Correct.Response.Latency.14","Correct.Response.Latency.15","Correct.Response.Latency.16","Correct.Response.Latency.17","Correct.Response.Latency.18","Correct.Response.Latency.19","Correct.Response.Latency.20","Correct.Response.Latency.21","Correct.Response.Latency.22","Correct.Response.Latency.23","Correct.Response.Latency.24","Correct.Response.Latency.25","Correct.Response.Latency.26","Correct.Response.Latency.27","Correct.Response.Latency.28","Correct.Response.Latency.29","Correct.Response.Latency.30","Correct.Response.Latency.31","Correct.Response.Latency.32","Correct.Response.Latency.33","Correct.Response.Latency.34","Correct.Response.Latency.35","Correct.Response.Latency.36","Correct.Response.Latency.37","Correct.Response.Latency.38","Correct.Response.Latency.39","Correct.Response.Latency.40","Correct.Response.Latency.41","Correct.Response.Latency.42","Correct.Response.Latency.43","Correct.Response.Latency.44","Correct.Response.Latency.45","Correct.Response.Latency.46","Correct.Response.Latency.47","Correct.Response.Latency.48","Correct.Response.Latency.49","Correct.Response.Latency.50","Mean.Correct.Response.Latency","std.Correct.Response.Latency"
"23","LON5C5FAD10MF","lt43f085","Site1","5xFAD","5xFAD","Female","10","0.6",2014-11-05,NA,NA,3600,1108.8105,50,57.85,29,9.5,1,1.8889772,1.40311045,1.311159,1.22545125,1.3327279,1.1658531,1.1266886,1.2958338,1.21409925,1.05630605,1.35372915,1.27312975,1.0807129,1.2140992,1.0960381,1.1562039,1.39686685,1.13577025,1.1363378,1.1533659,1.0932001,1.1363378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21313471641604,0.128616070652559,1.009762745,0.880917245,1.096038145,1.28902259,1.087524125,0.8184811,0.769099785,0.613577025,1.02168237,0.83607674,3.361335,0.87864684,1.214099215,0.84515836,1.242479285,0.660120335,0.686229995,0.78953343,1.26802134,0.62663185,0.95129981,1.07276649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958610341992481,0.323751776738137
"24","LON5C5FAD10MF","lt43f086","Site1","5xFAD","5xFAD","Female","10","0.6",2014-11-15,NA,NA,3600,3600,47.5,61.5,60.05,5.5,4.5,2.64502215,2.2340788,7.78692245,2.76875925,37.4531729,2.10523325,14.04415935,6.32591665,18.85571575,16.5540924,2.47814735,2.2897037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52786922,11.1512845347447,0.7327733,2.03712113,2.411170395,1.02224997,0.89681008,0.620955845,1.41900329,1.52173913,2.18469747,1.152798275,0.963219435,0.67771597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24614289136364,0.666581767277318
"25","LON5C5FAD10MF","lt44f087","Site1","5xFAD","5xFAD","Female","10","0.6",2014-11-24,NA,NA,3600,3084.6215,46,83.75,60.95,7.5,2,0.78669545,0.88205245,0.63855145,0.73844935,0.6896356,0.7219889,0.67147235,0.74866615,0.75263935,0.88829605,0.7781814,0.80315585,0.71177205,0.7883982,0.8899989,0.7628562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.760190472767857,0.103005358903741,0.81394029,0.907026905,0.867294815,0.872403225,0.83550914,0.66125553,0.82245431,1.011465545,0.639686685,0.885458055,0.933136565,0.774208195,0.739584515,1.126688615,1.01260075,0.73674651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.855344777633929,0.168113416053773
"26","LON5C5FAD10MF","lt44f088","Site1","5xFAD","5xFAD","Female","10","0.6",2014-11-27,NA,NA,3600,2058.968,50,52.85,25,54.5,3,1.49335905,1.2220456,1.06368485,1.1590419,1.2123964,1.44341015,1.18231355,1.13066185,1.2487229,1.1584743,1.1567715,1.10966055,1.39629925,1.123283,1.0619821,1.120445,1.0432512,1.1965036,1.1000113,1.1647179,1.288455,1.2725621,1.2680213,1.0126007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.204449990625,0.164674578333651,0.82415711,0.84515836,1.049494835,0.544329665,1.82427063,0.723124075,1.22318084,0.54887047,1.42581451,1.699965945,0.69417641,1.105119765,1.804404585,0.855942785,0.691906005,0.830968325,1.12952662,0.62436145,1.31115904,0.29742309,1.0761721,0.48359632,1.02508798,0.90816211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03351922229167,0.575739477365206
"27","LON5C5FAD10MF","lt47f094","Site1","5xFAD","5xFAD","Female","10","0.6",2014-11-15,NA,NA,3600,2005.8985,50,61.5,48,7,1.5,2.05471675,1.8163242,1.6693155,1.69088435,2.3413554,1.90827565,1.62447495,1.8901124,1.55863325,1.75615845,2.03995915,2.25053925,1.84300145,1.84300145,1.4598706,1.6380974,1.7345896,1.7584289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85236239404762,0.299987141935394,0.882620045,1.83221705,1.220342835,0.9461914,3.35736179,0.97797707,1.463276195,2.635940515,1.40651606,1.23226246,0.92235214,0.92291974,1.520603925,1.12555341,2.07288001,2.21818595,1.32251107,1.00351913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49123731686508,0.864715860027308
"28","LON5C5FAD10MF","lt48f095","Site1","5xFAD","5xFAD","Female","10","0.6",2014-11-24,NA,NA,3600,1973.952,50,65.05,23,9.5,9,1.52514475,1.61255535,1.3525939,1.3395391,1.3344307,1.44908615,1.40878645,1.27767055,1.2515609,1.26688615,1.221478,1.31683505,1.5154955,1.34805315,1.3486207,1.32534905,1.36224315,1.282779,1.32534905,1.36224315,1.6227722,1.4190033,1.3554319,1.3826768,1.1363378,1.7799977,1.3565671,1.2680213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34593155961538,0.140194385472815,0.81053468,0.912702915,0.745260525,0.916108525,0.819616305,0.941650585,0.5159496,1.46100579,0.876944035,0.777613805,1.320808265,0.686797595,0.878079235,0.709501645,1.244749685,1.562606425,2.289703715,1.15620388,0.89964809,0.757747755,0.986491085,0.98308548,1.17947554,1.08752412,0.77307299,2.40208877,3.61221478,0.9263254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964550075650183,0.32936111676052
"29","LON5C5FAD10MF","lt48f096","Site1","5xFAD","5xFAD","Female","10","0.6",2014-11-27,NA,NA,3600,1341.249,50,69.7,49,14,2,1.29242815,1.0932001,1.12328305,1.2067204,1.09547055,1.22885685,1.285617,1.2038824,1.1635827,1.60517655,1.40084005,1.35089115,1.4144625,1.0704961,1.3338631,1.6437734,1.2646157,1.2918606,1.0773073,2.1534794,1.2055852,1.4110569,1.2464525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29324983461538,0.221006043595824,0.721421275,0.619253035,0.666363945,0.71915087,0.841185155,0.9484618,1.004086725,0.91781133,0.844023155,0.971733455,0.84969917,0.94392099,0.61244182,0.96832785,0.85026677,1.06822568,0.92405494,0.55738449,0.6039278,1.62561017,0.62436145,0.78783063,0.89908049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.860521562642141,0.260697786586668
"30","GUE5C5FAD10MF","gt01f001","Site2","5xFAD","5xFAD","Female","10","0.6",2014-11-13,NA,NA,3600,2351.468,50,67.95,28,14.5,2.5,1.52400955,1.62504255,1.70110115,1.647179,1.87592235,1.8106482,1.89635595,1.64888185,1.8600295,1.6363946,1.76013165,1.6295834,1.8378931,2.1954819,2.3300034,1.93097965,1.7345896,1.80099895,1.6670451,1.7703485,1.65853105,1.6625043,1.5756613,2.2556476,2.0081735,1.8140538,1.9673062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77429591608392,0.21482439736953,0.93086616,1.24020888,0.808264275,0.93994778,0.66579634,0.929730955,1.52060393,1.757293675,1.64320581,0.950732205,0.690770805,0.622658645,0.49892156,0.368940855,0.59995459,0.729367695,0.91554092,0.695311615,0.536383245,1.390055625,0.786127825,0.89170167,0.99670791,1.01941197,0.93313656,0.58803496,0.66636395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.871508160244755,0.402096089496937
"31","GUE5C5FAD10MF","gt01f002","Site2","5xFAD","5xFAD","Female","10","0.6",2014-11-19,NA,NA,3600,2192.7025,50,51.35,37,16.5,2,1.50868435,1.65342265,1.8140538,1.66988305,1.3032126,1.19763875,1.7754569,1.9372233,1.3032126,1.40424565,1.5943921,1.49846745,1.78624135,2.0575548,1.6420706,1.5450108,1.6483142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60816143431373,0.289226289076724,0.96548984,2.99069134,2.152911795,1.10341696,0.65784993,0.65955273,1.122147805,1.040980815,0.87978204,0.673175165,0.58633216,0.70269043,0.274151435,0.821319105,0.44272903,0.6913384,0.52559882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753320468333333,0.275019669186023
"32","GUE5C5FAD10MF","gt02f003","Site2","5xFAD","5xFAD","Female","10","0.6",2014-11-03,NA,NA,3600,2440.3395,50,66.75,27,12,3.5,1.27710295,1.27369735,1.4138949,1.1556363,1.3395391,1.2311273,1.294131,1.2924282,1.3883528,1.288455,1.2532637,1.15847425,1.128959,1.1607447,1.2759678,1.0727665,1.0801453,1.18912475,1.2021796,1.5137927,1.5853105,1.5103871,1.4207061,1.3270519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28471828333333,0.230826753354831,0.816210695,0.829833125,0.803155865,0.93143376,0.60733341,0.80996708,1.147122265,0.93086616,0.71858327,1.071631285,3.785900785,0.94392099,1.09490294,0.45805426,1.207288,0.596548985,0.8201839,1.189124755,0.67203996,1.152798275,1.156771485,3.584402315,1.179475535,0.993869905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.920433961581028,0.285378759836259
"33","GUE5C5FAD10MF","gt03f005","Site2","5xFAD","5xFAD","Female","10","0.6",2014-11-19,NA,NA,3600,1170.2365,50,66.75,16,8.5,4.5,1.5047111,1.99001025,1.2220456,1.1709615,1.35883755,1.27029175,1.1635827,1.2430469,1.039278,1.2067204,1.26234535,1.14768985,1.21353165,1.378136,1.35656715,1.2078556,1.08298335,1.0438188,1.27142695,1.1715291,1.1692587,1.14314905,1.62390735,1.15847425,1.2033148,1.43319335,1.23055965,1.3656488,1.2055852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22459360370879,0.142502902465483,0.519355205,1.02338517,0.87410603,0.55624929,0.966057445,0.74185492,1.23339766,1.515495515,0.861051195,0.97457146,3.024747415,0.74582813,0.83153593,0.74299012,0.829265525,0.958111025,1.22772165,0.76739698,1.341241915,1.1210126,1.40140765,0.63855148,1.054035645,1.21636962,0.46486548,1.0778749,0.865592005,1.1579067,0.45748666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.947301002904509,0.39258553414576
"34","GUE5C5FAD10MF","gt04f007","Site2","5xFAD","5xFAD","Female","10","0.6",2014-11-08,NA,NA,3600,1918.0465,50,69.75,37,11.5,3.5,1.7516177,1.64888185,1.49789985,1.66080145,1.6341242,1.70166875,2.20172555,2.1523442,1.5989329,1.8384607,1.7748893,1.69712795,1.66988305,1.820865,1.64774665,1.54557835,1.6823703,1.48370985,1.6744239,1.5870133,1.8753548,3.8608242,1.8061074,1.5586332,1.8867068,2.1920763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6902332557598,0.180996806407659,1.19877398,0.735043705,1.1227154,1.19366557,1.235100465,0.649903505,0.851401975,0.778749005,1.27596776,0.79350664,0.59938699,0.872970825,0.84969917,1.34918833,1.354296745,1.480871835,1.06538767,1.015438755,0.76512658,3.22284028,1.14655466,5.086843,1.18855716,0.96378704,1.25780452,0.32807356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01763821048611,0.32885407674294
"35","GUE5C5FAD10MF","gt05f008","Site2","5xFAD","5xFAD","Female","10","0.6",2014-11-13,NA,NA,3600,1467.603,50,63.5,36,5,3,2.34249065,1.7175616,2.05017595,1.5977977,1.76524005,1.5529572,1.64547625,1.6846407,1.69883075,1.52514475,1.7822681,2.10126005,1.87535475,1.56147125,1.6545578,1.5847429,1.4530594,1.70734475,1.99738905,1.65512545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66483792399381,0.173912736088545,2.398683165,0.863321605,0.817913495,0.704393235,0.99841072,0.66749915,1.34918833,1.16812351,0.850266775,1.372459985,0.9910319,1.34521512,0.94335339,0.725962085,1.183448745,1.467249405,1.045521625,1.14541946,0.88943126,1.22488364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03491793717105,0.421549242187024
"36","GUE5C5FAD10MF","gt05f009","Site2","5xFAD","5xFAD","Female","10","0.6",2014-11-03,NA,NA,3600,1111.242,50,71,33,4.5,0,1.3747304,1.21977525,1.2907254,1.52344195,1.2583721,1.279941,1.21636965,1.23793845,1.4235441,1.1772051,1.5399024,1.18004315,1.35372915,1.53479395,1.22772165,1.4161653,1.2793734,1.3281871,1.0648201,1.2895902,1.2123964,1.2589397,1.5200363,1.2112612,1.2634805,1.2748326,1.2691565,1.227154,1.4099217,1.3395391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32066952166667,0.137168952260331,0.82302191,0.587467365,0.709501645,0.8621864,0.96889545,0.6027926,0.78045181,0.683959585,0.8190487,0.493245545,1.02281757,0.669769555,0.60619821,0.444999435,0.70439323,0.704393235,0.463730275,0.39391531,0.68622999,0.66068793,2.06493359,0.45862186,0.53127483,0.8604836,0.49494835,2.24656601,0.25315019,0.6527415,0.50289477,0.71290725,0.33601998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.673628418330309,0.251498769866631
"37","GUE5C5FAD10MF","gt06f010","Site2","5xFAD","5xFAD","Female","10","0.6",2014-11-08,NA,NA,3600,1676.047,50,47.05,22,8.5,1.5,1.96106255,1.83562265,1.8112158,2.0359859,1.30718585,2.09388125,1.4570326,1.52457715,1.4729254,1.3877852,1.4558974,1.18855715,1.2850494,1.97752295,1.2532637,1.2351005,1.3679192,1.299807,1.311159,1.4099217,1.73686,1.4462482,1.2237484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57047527965838,0.352700849374099,1.27029175,2.40719718,0.72823249,1.1630151,1.94346691,0.67601317,3.94766716,0.69587921,1.44795096,1.28845499,0.851969575,1.08695652,1.566579635,1.10398456,1.045521625,0.69701442,0.92291974,1.14314905,3.73368146,1.27937337,0.71404246,2.40662958,2.53944829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36591708856061,0.790922650547735
"38","GUE5C5FAD10MF","gt07f011","Site2","5xFAD","5xFAD","Female","10","0.6",2014-11-13,NA,NA,3600,2037.329,50,79.5,26,18.5,3,1.09036215,1.17834035,1.27540015,1.0029515,1.86570555,1.18571915,1.26915655,1.1198774,1.0932001,1.1613123,1.2946986,1.0790101,1.2600749,2.08593485,1.4144625,1.3253491,1.0790101,1.2033148,1.2328301,1.128959,1.0023839,1.0807129,0.9847883,1.1630151,1.2861846,1.39970485,1.0863889,1.2498581,1.0909297,1.1056874,2.2976501,1.0046543,1.2907254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17435111512821,0.149455120088082,1.31797026,0.63911908,0.93143376,0.80258826,1.33045749,2.65921217,1.046089225,1.45589738,0.64990351,0.53013963,1.19820638,0.813372685,0.82358951,2.40946759,1.618798955,2.738108755,1.32421387,0.717448065,0.95300261,0.61244182,0.95754342,0.88375525,0.68452719,0.6476331,1.061982065,0.8621864,0.44272903,1.1363378,0.89681008,0.78783063,0.92178454,0.605063,1.61879896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941840723436725,0.469279256262689
"39","GUE5C5FAD10MF","gt07f012","Site2","5xFAD","5xFAD","Female","10","0.6",2014-11-20,NA,NA,3600,3600,37,59.65,16.15,63,4.5,2.2187535,1.34748555,1.31910545,1.25780455,1.0074923,1.32024065,1.3003746,1.49279145,1.40594845,1.27540015,1.1800431,1.6102849,1.31683505,1.18628675,1.8986264,1.6023385,1.3855148,1.0001135,3.7155182,1.4610058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36708456398026,0.341160805309214,0.6464979,0.551140875,0.191849245,0.950732205,0.40640254,0.405834945,0.632307865,1.079577705,0.450675445,0.972301055,0.645930295,2.70064707,0.754909755,0.71006925,1.365081165,3.049721875,2.752298785,0.88318765,1.2487229,1.26121013,0.46883869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733193399638158,0.377656253368445
"40","LON5CAPP10MF","lt188a250","Site1","APP-PS1","APPPS1","Female","10","0.6",2016-02-24,NA,NA,3600,1323.25,50,79.9,31,13,4.5,0.9041889,1.0330344,1.01827675,1.01316835,0.9819503,0.91667615,0.955273,2.5490975,0.92121695,0.9019185,1.21920765,1.31172665,0.9013509,0.88999885,0.8565104,0.9740039,1.1749347,1.0750369,0.95470545,0.93256895,1.033602,1.44511295,1.0318992,0.9876263,1.2867522,0.9320014,1.00068115,1.1772051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01067932081481,0.184172317739259,1.271994555,1.307753435,1.12895902,0.693041205,1.013735955,1.14541946,0.98592349,0.93994778,1.22318084,1.114201385,1.74480645,3.708139405,0.989896695,1.13066182,1.22715405,1.06027926,1.18174594,0.80145306,0.88489045,0.91724373,0.70723124,1.01316835,1.2924282,1.16017709,0.985355885,0.958678625,0.84459076,0.8616188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0642509101511,0.333152554918651
"41","LON5CAPP10MF","lt195a257","Site1","APP-PS1","APPPS1","Female","10","0.6",2016-02-19,NA,NA,3600,1338.0065,50,71.25,31,3,10,1.48087185,1.0313316,2.0830968,1.6312862,1.6789647,1.551822,1.12555345,1.49506185,1.1363378,1.10001135,1.07163125,1.5143603,1.01146555,3.24270635,1.09433535,1.3179703,0.9938699,2.7205131,1.0557385,4.1695993,0.9910319,20.7197185,0.9876263,2.7551368,0.9456238,1.1193098,1.0023839,0.8400499,1.03644,0.9308662,0.9967079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.282621871875,0.42245358885753,1.186854355,1.27596776,0.880917245,1.05630605,1.2078556,0.988193895,1.224883645,1.388920425,1.31853786,1.30094222,1.390623225,1.06879328,2.30559655,1.489953455,0.90986491,0.868997615,1.47179021,1.27937337,0.6016574,0.55738449,1.22374844,1.28277898,1.45532978,1.06368487,1.37700079,1.36224316,1.71642638,1.3452151,1.77545692,2.94471563,1.70053355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24642987366224,0.441214221345989
"42","LON5CAPP10MF","lt196a258","Site1","APP-PS1","APPPS1","Female","10","0.6",2016-03-03,NA,NA,3600,1270.437,50,68.45,27,3.5,8,1.4138949,1.0875241,1.1545011,0.9870587,0.9921671,1.52684755,1.2578045,6.1533659,1.11136335,1.10625495,1.2351005,0.9984107,1.60574415,1.13974345,1.30264505,1.3662164,1.82937905,1.3645136,0.93654215,1.26631855,1.0841185,1.1488251,1.08582135,1.2010444,1.1737995,1.5983653,1.1726643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22769033227425,0.263713128382679,1.073901695,0.83323873,0.71177205,0.97400386,1.002383925,0.67998638,0.908162105,0.75320695,1.579634465,1.069928485,0.710069245,0.87070042,0.940515385,0.886593255,0.95640822,1.512089905,0.308775115,1.22261324,0.886025655,1.235668065,1.127256215,1.713588375,0.80769667,0.76172097,3.2761948,0.68339199,0.48246112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972959777031773,0.425538878982215
"43","LON5CAPP10MF","lt200a262","Site1","APP-PS1","APPPS1","Female","10","0.6",2016-02-24,NA,NA,3600,1448.1365,50,77.15,30,4,6.5,1.03871045,1.277103,0.92064935,1.044954,0.99386995,1.00976275,1.0869565,0.9961403,1.35145875,0.9989783,0.96038145,1.01316835,0.9898967,1.0301964,1.02452035,1.1584743,1.9849018,1.0920649,1.01260075,0.949597,0.9461914,0.9036213,1.3792712,1.28164375,0.8718356,0.9342718,1.0602793,1.0046543,1.7209672,0.9910319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05151317158385,0.13451333155244,1.797025765,0.88829606,0.80202066,0.781019415,0.67828357,1.346350325,0.938244975,1.252696105,0.650471105,1.62958338,0.983653085,0.85821319,1.177772735,1.236803265,1.22715405,1.173799525,0.81507549,0.756612555,1.21239641,1.22772165,0.94051538,1.18515155,0.89964809,1.045521625,1.42694971,1.70053355,0.54376206,0.5426269,0.93200136,1.40878647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07115071743333,0.377061011536543
"44","LON5CAPP10MF","lt204a266","Site1","APP-PS1","APPPS1","Female","10","0.6",2016-03-03,NA,NA,3600,2585.914,50,74.9,57,4.5,8,1.11022815,1.1743671,1.212964,1.0880917,0.9910319,1.27426495,1.1698263,1.1720967,1.58644565,1.69712795,1.0784425,29.64354635,0.98819385,1.0778749,1.2373709,1.0614145,0.9819503,0.8116699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11863367083333,0.136196330051324,0.895107275,1.290157795,1.00805994,0.98762629,1.0778749,0.95300261,0.80258826,1.144284255,1.971279375,0.967760245,0.76001816,3.58667272,1.033034395,0.96605744,0.85594279,0.90021569,1.53138835,1.01714156,0.91156771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01978538635965,0.210416588939204
