 Animal ID, Site, Mouse strain, Genotype, Gender, Age (months), Schedule name
gt06x011,UOG,3xTG,t,F,4,5CSRTT_Must_Touch_Training_v2
gt06x011,UOG,3xTG,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt06x011,UOG,3xTG,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt06x011,UOG,3xTG,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt06x011,UOG,3xTG,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt06x011,UOG,3xTG,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt06x011,UOG,3xTG,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt06x011,UOG,3xTG,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt06x011,UOG,3xTG,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt06x011,UOG,3xTG,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt06x011,UOG,3xTG,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Habituation_1_
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Habituation_2_
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Habituation_2_
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Initial_Touch_Training_v3
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Touch_Training_v2
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Touch_Training_v2
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Touch_Training_v2
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Touch_Training_v2
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Touch_Training_v2
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Initial_Touch_Training_v3
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Touch_Training_v2
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Touch_Training_v2
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt06x012,UOG,3xTG,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Habituation_1_
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Habituation_2_
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Habituation_2_
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Habituation_2_
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Initial_Touch_Training_v3
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Must_Touch_Training_v2
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f011,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Habituation_1_
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Habituation_2_
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Habituation_2_
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Habituation_2_
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Initial_Touch_Training_v3
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Must_Touch_Training_v2
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07f012,UOG,5xFAD,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Habituation_1_
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Initial_Touch_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Must_Touch_Training_v2
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Must_Initiate_Training_v1
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt07x013,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f013,UOG,5xFAD,t,M,4,5CSRTT_Habituation_1_
gt08f013,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_
gt08f013,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_
gt08f013,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_
gt08f013,UOG,5xFAD,t,M,4,5CSRTT_Initial_Touch_Training_v3
gt08f013,UOG,5xFAD,t,M,4,5CSRTT_Must_Touch_Training_v2
gt08f013,UOG,5xFAD,t,M,4,5CSRTT_Must_Initiate_Training_v1
gt08f013,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f013,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f013,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f013,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f013,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f013,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f013,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Habituation_1_
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Initial_Touch_Training_v3
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Must_Touch_Training_v2
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Must_Initiate_Training_v1
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08f014,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08x014,UOG,3xTG,t,M,4,5CSRTT_Habituation_1_
gt08x014,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt08x014,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt08x014,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt08x014,UOG,3xTG,t,M,4,5CSRTT_Initial_Touch_Training_v3
gt08x014,UOG,3xTG,t,M,4,5CSRTT_Must_Touch_Training_v2
gt08x014,UOG,3xTG,t,M,4,5CSRTT_Must_Initiate_Training_v1
gt08x014,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08x014,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08x014,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08x014,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08x014,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt08x014,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt09f015,UOG,5xFAD,t,M,4,5CSRTT_Habituation_1_
gt09f015,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_
gt09f015,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_
gt09f015,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_
gt09f015,UOG,5xFAD,t,M,4,5CSRTT_Initial_Touch_Training_v3
gt09f015,UOG,5xFAD,t,M,4,5CSRTT_Must_Touch_Training_v2
gt09f015,UOG,5xFAD,t,M,4,5CSRTT_Must_Initiate_Training_v1
gt09f015,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt09f015,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt09f015,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Habituation_1_
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Initial_Touch_Training_v3
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Must_Touch_Training_v2
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Must_Initiate_Training_v1
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt09x015,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt01f001,UOG,5xFAD,t,M,4,5CSRTT_Habituation_1_
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Habituation_1_
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Initial_Touch_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Must_Touch_Training_v2
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Must_Initiate_Training_v1
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f016,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f017,UOG,5xFAD,t,M,4,5CSRTT_Habituation_1_
gt10f017,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_
gt10f017,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_
gt10f017,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_
gt10f017,UOG,5xFAD,t,M,4,5CSRTT_Initial_Touch_Training_v3
gt10f017,UOG,5xFAD,t,M,4,5CSRTT_Must_Touch_Training_v2
gt10f017,UOG,5xFAD,t,M,4,5CSRTT_Must_Initiate_Training_v1
gt10f017,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f017,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f017,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f017,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f017,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10f017,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Habituation_1_
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Initial_Touch_Training_v3
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Must_Touch_Training_v2
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Must_Touch_Training_v2
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Must_Initiate_Training_v1
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x016,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Habituation_1_
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Initial_Touch_Training_v3
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Must_Touch_Training_v2
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Must_Initiate_Training_v1
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt10x017,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Habituation_1_
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Habituation_2_
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Habituation_2_
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Habituation_2_
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Must_Touch_Training_v2
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt113a250,UOG,APPPS1,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Habituation_1_
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Habituation_2_
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Habituation_2_
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Habituation_2_
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Must_Touch_Training_v2
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Must_Touch_Training_v2
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a251,UOG,APPPS1,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Habituation_1_
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Habituation_2_
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Habituation_2_
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Habituation_2_
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Must_Touch_Training_v2
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt114a252,UOG,APPPS1,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Habituation_1_
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Habituation_2_
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Habituation_2_
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Habituation_2_
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Must_Touch_Training_v2
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Must_Initiate_Training_v1
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a253,UOG,APPPS1,t,F,4,5CSRTT_Punish_Incorrect_Training_v3
gt115a254,UOG,APPPS1,t,F,4,5CSRTT_Habituation_1_
